objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,18,3,-0.01169328639904658,0.01169328639904658,0.7057208816210429,-0.01656927913427353
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,18,3,-0.01169328639904658,0.01169328639904658,0.7057208816210429,-0.01656927913427353
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,18,8,0.011251226183958352,0.011251226183958352,0.6790413819253445,0.01656927913427353
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,18,8,0.011251226183958352,0.011251226183958352,0.6790413819253445,0.01656927913427353
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,82,10,0.010753641836345196,0.010753641836345196,0.2869225338101387,0.037479251623153687
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,82,10,0.010753641836345196,0.010753641836345196,0.2869225338101387,0.037479251623153687
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,123,12,-0.01052004552911967,0.01052004552911967,0.21819562340776125,-0.04821382462978363
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,123,12,-0.01052004552911967,0.01052004552911967,0.21819562340776125,-0.04821382462978363
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,123,12,-0.01052004525748392,0.01052004525748392,0.21819561968247095,-0.04821382462978363
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,123,12,-0.01052004525748392,0.01052004525748392,0.21819561968247095,-0.04821382462978363
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,123,11,0.009118753210218116,0.009118753210218116,0.1891315057873726,0.04821382462978363
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,123,11,0.009118753210218116,0.009118753210218116,0.1891315057873726,0.04821382462978363
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,123,4,-0.008269311161711812,0.008269311161711812,0.1715132798999548,-0.04821382462978363
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,123,4,-0.008269311161711812,0.008269311161711812,0.1715132798999548,-0.04821382462978363
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,91,6,0.007992431754246354,0.007992431754246354,-0.12939773251612982,-0.06176639720797539
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,91,6,0.007992431754246354,0.007992431754246354,-0.12939773251612982,-0.06176639720797539
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,58,3,-0.007797694765031338,0.007797694765031338,-0.18876473108927408,0.041309066116809845
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,58,3,-0.007797694765031338,0.007797694765031338,-0.18876473108927408,0.041309066116809845
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,18,8,-0.007307597144972533,0.008887055853847414,0.44103289395570755,-0.01656927913427353
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,18,8,-0.007307597144972533,0.008887055853847414,0.44103289395570755,-0.01656927913427353
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,18,8,-0.00730759633006528,0.008887055737432092,0.44103284552693367,-0.01656927913427353
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,18,8,-0.00730759633006528,0.008887055737432092,0.44103284552693367,-0.01656927913427353
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,91,1,0.007181414403021336,0.007181414403021336,-0.11626733839511871,-0.06176639720797539
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,91,1,0.007181414403021336,0.007181414403021336,-0.11626733839511871,-0.06176639720797539
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,91,1,0.007181414403021336,0.007181414403021336,-0.11626733839511871,-0.06176639720797539
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,91,1,0.007181414403021336,0.007181414403021336,-0.11626733839511871,-0.06176639720797539
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,45,9,0.004774796466032664,0.013926085705558458,0.04323871930440267,0.11042872071266174
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,45,9,0.004774796466032664,0.013926085705558458,0.04323871930440267,0.11042872071266174
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,45,9,0.00477479553471009,0.013926085602078173,0.043238711853822075,0.11042872071266174
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,45,9,0.00477479553471009,0.013926085602078173,0.043238711853822075,0.11042872071266174
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,45,9,0.000758160888734791,0.01592618625404106,-0.006865614818202125,-0.11042872071266174
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,45,9,0.000758160888734791,0.01592618625404106,-0.006865614818202125,-0.11042872071266174
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,82,2,0.0005313390865921974,0.010473465546965599,-0.014176890254020691,-0.037479251623153687
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,82,2,0.0005313390865921974,0.010473465546965599,-0.014176890254020691,-0.037479251623153687
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,5,16,0.0,0.0,-3.209652114659548,0.0
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,9,16,0.0,0.0,-4.423699706792831,0.0
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,7,16,0.0,0.0,1.331911340355873,0.0
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,6,16,0.0,0.0,1.1630561212077737,0.0
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,2,16,0.0,0.0,-0.09578723087906837,0.0
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,1,16,0.0,0.0,0.45761784724891186,0.0
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,0,16,0.0,0.0,1.0001302100718021,0.0
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,3,16,0.0,0.0,-1.323630246333778,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,5,16,0.0,0.0,-3.209652114659548,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,9,16,0.0,0.0,-4.423699706792831,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,7,16,0.0,0.0,1.331911340355873,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,6,16,0.0,0.0,1.1630561212077737,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,2,16,0.0,0.0,-0.09578723087906837,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,1,16,0.0,0.0,0.45761784724891186,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,0,16,0.0,0.0,1.0001302100718021,0.0
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,3,16,0.0,0.0,-1.323630246333778,0.0
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,5,16,0.0,0.0,-4.842971429228783,0.0
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,9,16,0.0,0.0,-6.882740691304207,0.0
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,7,16,0.0,0.0,-0.016034408938139677,0.0
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,6,16,0.0,0.0,-0.27138435188680887,0.0
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,2,16,0.0,0.0,1.2863245196640491,0.0
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,1,16,0.0,0.0,-0.4176210034638643,0.0
