event_idx,group,head_id,rank,particle_idx,particle_activation_norm,pid,pt,charge,is_second_lepton_like,particle_role,best_lepton_idx,second_lepton_idx,nearest_hadron_to_best_lepton_idx,hardest_hadron_idx
20544,C_Tbl_correct,L1_ch112:128,1,0,48.60572052001953,muon,508.11871337890625,1.0,,particle0_best_lepton,0,,9,2
20544,C_Tbl_correct,L1_ch112:128,2,12,21.538543701171875,photon,1.7623119354248047,0.0,,photon_neighbor,0,,9,2
20544,C_Tbl_correct,L1_ch112:128,3,10,18.69064712524414,photon,2.3289852142333984,0.0,,photon_neighbor,0,,9,2
20545,C_Tbl_correct,L1_ch112:128,1,0,47.780887603759766,electron,451.4137268066406,1.0,,particle0_best_lepton,0,,9,1
20545,C_Tbl_correct,L1_ch112:128,2,12,20.02622413635254,neutral_hadron,1.4653668403625488,0.0,,hadron_neighbor,0,,9,1
20545,C_Tbl_correct,L1_ch112:128,3,9,16.72646713256836,charged_hadron,3.563504219055176,1.0,,nearest_hadron_to_best_lepton,0,,9,1
20546,C_Tbl_correct,L1_ch112:128,1,0,40.72935485839844,electron,434.52008056640625,1.0,,particle0_best_lepton,0,6,2,1
20546,C_Tbl_correct,L1_ch112:128,2,12,40.61103820800781,neutral_hadron,5.076686382293701,0.0,,hadron_neighbor,0,6,2,1
20546,C_Tbl_correct,L1_ch112:128,3,11,29.768840789794922,neutral_hadron,7.7951579093933105,0.0,,hadron_neighbor,0,6,2,1
20547,C_Tbl_correct,L1_ch112:128,1,0,40.72853088378906,electron,357.27874755859375,-1.0,,particle0_best_lepton,0,,31,1
20547,C_Tbl_correct,L1_ch112:128,2,36,21.860151290893555,neutral_hadron,1.1592410802841187,0.0,,hadron_neighbor,0,,31,1
20547,C_Tbl_correct,L1_ch112:128,3,35,18.628402709960938,photon,1.190441370010376,0.0,,photon_neighbor,0,,31,1
20548,C_Tbl_correct,L1_ch112:128,1,0,43.45293426513672,electron,381.555419921875,1.0,,particle0_best_lepton,0,4,8,2
20548,C_Tbl_correct,L1_ch112:128,2,10,31.84053611755371,charged_hadron,7.176766872406006,-1.0,,hadron_neighbor,0,4,8,2
20548,C_Tbl_correct,L1_ch112:128,3,8,30.144922256469727,charged_hadron,8.071449279785156,1.0,,nearest_hadron_to_best_lepton,0,4,8,2
20549,C_Tbl_correct,L1_ch112:128,1,12,25.399009704589844,neutral_hadron,3.7995214462280273,0.0,,hadron_neighbor,3,,13,1
20549,C_Tbl_correct,L1_ch112:128,2,15,24.120115280151367,photon,1.5616430044174194,0.0,,photon_neighbor,3,,13,1
20549,C_Tbl_correct,L1_ch112:128,3,10,23.838926315307617,photon,7.726868629455566,0.0,,photon_neighbor,3,,13,1
20551,C_Tbl_correct,L1_ch112:128,1,3,26.594947814941406,charged_hadron,58.07859802246094,1.0,,hardest_hadron,1,2,8,3
20551,C_Tbl_correct,L1_ch112:128,2,5,23.993009567260742,photon,19.195341110229492,0.0,,photon_neighbor,1,2,8,3
20551,C_Tbl_correct,L1_ch112:128,3,6,21.08431625366211,photon,15.747568130493164,0.0,,photon_neighbor,1,2,8,3
20552,C_Tbl_correct,L1_ch112:128,1,0,32.73802947998047,muon,341.0342102050781,-1.0,,particle0_best_lepton,0,,7,1
20552,C_Tbl_correct,L1_ch112:128,2,12,22.072471618652344,photon,2.3585586547851562,0.0,,photon_neighbor,0,,7,1
20552,C_Tbl_correct,L1_ch112:128,3,13,21.992534637451172,photon,1.9037413597106934,0.0,,photon_neighbor,0,,7,1
20553,C_Tbl_correct,L1_ch112:128,1,15,27.297693252563477,neutral_hadron,4.283488750457764,0.0,,hadron_neighbor,2,,20,1
20553,C_Tbl_correct,L1_ch112:128,2,17,24.228300094604492,charged_hadron,2.9386448860168457,-1.0,,hadron_neighbor,2,,20,1
20553,C_Tbl_correct,L1_ch112:128,3,9,23.994714736938477,neutral_hadron,27.60831642150879,0.0,,hadron_neighbor,2,,20,1
20554,C_Tbl_correct,L1_ch112:128,1,12,29.330839157104492,neutral_hadron,6.230875492095947,0.0,,hadron_neighbor,3,,4,0
20554,C_Tbl_correct,L1_ch112:128,2,5,27.115985870361328,neutral_hadron,51.78435516357422,0.0,,hard_hadron,3,,4,0
20554,C_Tbl_correct,L1_ch112:128,3,13,22.26976776123047,photon,4.167562007904053,0.0,,photon_neighbor,3,,4,0
20555,C_Tbl_correct,L1_ch112:128,1,14,22.968542098999023,charged_hadron,3.266104221343994,-1.0,,nearest_hadron_to_best_lepton,0,,14,1
