control,transition_type,from_id,from_label,to_id,to_label,n,from_total,rate
random_remove4,baseline_pred_to_control_pred,9,label_Tbl,8,label_Tbqq,4,253,0.015810276679841896
random_remove4,baseline_pred_to_control_pred,4,label_H4q,3,label_Hgg,4,274,0.014598540145985401
random_remove4,baseline_pred_to_control_pred,0,label_QCD,2,label_Hcc,3,241,0.012448132780082987
random_remove4,baseline_pred_to_control_pred,0,label_QCD,8,label_Tbqq,3,241,0.012448132780082987
random_remove4,baseline_pred_to_control_pred,1,label_Hbb,0,label_QCD,3,243,0.012345679012345678
random_remove4,baseline_pred_to_control_pred,1,label_Hbb,5,label_Hqql,3,243,0.012345679012345678
random_remove4,baseline_pred_to_control_pred,6,label_Zqq,5,label_Hqql,3,251,0.01195219123505976
random_remove4,baseline_pred_to_control_pred,9,label_Tbl,6,label_Zqq,3,253,0.011857707509881422
random_remove4,baseline_pred_to_control_pred,9,label_Tbl,7,label_Wqq,3,253,0.011857707509881422
random_remove4,baseline_pred_to_control_pred,5,label_Hqql,9,label_Tbl,3,255,0.011764705882352941
random_remove4,baseline_pred_to_control_pred,4,label_H4q,2,label_Hcc,3,274,0.010948905109489052
random_remove4,baseline_pred_to_control_pred,3,label_Hgg,8,label_Tbqq,3,280,0.010714285714285714
random_remove4,baseline_pred_to_control_pred,2,label_Hcc,0,label_QCD,2,220,0.00909090909090909
random_remove4,baseline_pred_to_control_pred,2,label_Hcc,5,label_Hqql,2,220,0.00909090909090909
random_remove4,baseline_pred_to_control_pred,6,label_Zqq,1,label_Hbb,2,251,0.00796812749003984
random_remove4,baseline_pred_to_control_pred,9,label_Tbl,4,label_H4q,2,253,0.007905138339920948
random_remove4,baseline_pred_to_control_pred,5,label_Hqql,0,label_QCD,2,255,0.00784313725490196
random_remove4,baseline_pred_to_control_pred,8,label_Tbqq,3,label_Hgg,2,273,0.007326007326007326
random_remove4,baseline_pred_to_control_pred,8,label_Tbqq,6,label_Zqq,2,273,0.007326007326007326
random_remove4,baseline_pred_to_control_pred,2,label_Hcc,9,label_Tbl,1,220,0.004545454545454545
random_remove4,baseline_pred_to_control_pred,0,label_QCD,4,label_H4q,1,241,0.004149377593360996
random_remove4,baseline_pred_to_control_pred,1,label_Hbb,7,label_Wqq,1,243,0.00411522633744856
random_remove4,baseline_pred_to_control_pred,1,label_Hbb,9,label_Tbl,1,243,0.00411522633744856
random_remove4,baseline_pred_to_control_pred,6,label_Zqq,2,label_Hcc,1,251,0.00398406374501992
random_remove4,baseline_pred_to_control_pred,9,label_Tbl,2,label_Hcc,1,253,0.003952569169960474
random_remove4,baseline_pred_to_control_pred,9,label_Tbl,3,label_Hgg,1,253,0.003952569169960474
random_remove4,baseline_pred_to_control_pred,5,label_Hqql,2,label_Hcc,1,255,0.00392156862745098
random_remove4,baseline_pred_to_control_pred,5,label_Hqql,3,label_Hgg,1,255,0.00392156862745098
random_remove4,baseline_pred_to_control_pred,5,label_Hqql,6,label_Zqq,1,255,0.00392156862745098
random_remove4,baseline_pred_to_control_pred,5,label_Hqql,8,label_Tbqq,1,255,0.00392156862745098
random_remove4,baseline_pred_to_control_pred,7,label_Wqq,5,label_Hqql,1,270,0.003703703703703704
random_remove4,baseline_pred_to_control_pred,8,label_Tbqq,0,label_QCD,1,273,0.003663003663003663
random_remove4,baseline_pred_to_control_pred,8,label_Tbqq,1,label_Hbb,1,273,0.003663003663003663
random_remove4,baseline_pred_to_control_pred,8,label_Tbqq,5,label_Hqql,1,273,0.003663003663003663
random_remove4,baseline_pred_to_control_pred,8,label_Tbqq,7,label_Wqq,1,273,0.003663003663003663
random_remove4,baseline_pred_to_control_pred,4,label_H4q,1,label_Hbb,1,274,0.0036496350364963502
random_remove4,baseline_pred_to_control_pred,4,label_H4q,5,label_Hqql,1,274,0.0036496350364963502
random_remove4,baseline_pred_to_control_pred,4,label_H4q,7,label_Wqq,1,274,0.0036496350364963502
random_remove4,true_class_to_control_pred,8,label_Tbqq,8,label_Tbqq,225,256,0.87890625
random_remove4,true_class_to_control_pred,4,label_H4q,4,label_H4q,214,256,0.8359375
random_remove4,true_class_to_control_pred,5,label_Hqql,5,label_Hqql,213,256,0.83203125
random_remove4,true_class_to_control_pred,9,label_Tbl,9,label_Tbl,196,256,0.765625
random_remove4,true_class_to_control_pred,7,label_Wqq,7,label_Wqq,189,256,0.73828125
random_remove4,true_class_to_control_pred,0,label_QCD,0,label_QCD,176,256,0.6875
random_remove4,true_class_to_control_pred,3,label_Hgg,3,label_Hgg,172,256,0.671875
random_remove4,true_class_to_control_pred,1,label_Hbb,1,label_Hbb,134,256,0.5234375
random_remove4,true_class_to_control_pred,2,label_Hcc,2,label_Hcc,125,256,0.48828125
random_remove4,true_class_to_control_pred,6,label_Zqq,6,label_Zqq,115,256,0.44921875
random_remove4,true_class_to_control_pred,6,label_Zqq,7,label_Wqq,83,256,0.32421875
random_remove4,true_class_to_control_pred,1,label_Hbb,2,label_Hcc,34,256,0.1328125
random_remove4,true_class_to_control_pred,3,label_Hgg,4,label_H4q,33,256,0.12890625
random_remove4,true_class_to_control_pred,7,label_Wqq,6,label_Zqq,33,256,0.12890625
random_remove4,true_class_to_control_pred,2,label_Hcc,4,label_H4q,30,256,0.1171875
random_remove4,true_class_to_control_pred,1,label_Hbb,3,label_Hgg,26,256,0.1015625
random_remove4,true_class_to_control_pred,2,label_Hcc,1,label_Hbb,26,256,0.1015625
random_remove4,true_class_to_control_pred,2,label_Hcc,6,label_Zqq,26,256,0.1015625
random_remove4,true_class_to_control_pred,2,label_Hcc,3,label_Hgg,23,256,0.08984375
random_remove4,true_class_to_control_pred,5,label_Hqql,4,label_H4q,20,256,0.078125
random_remove4,true_class_to_control_pred,6,label_Zqq,0,label_QCD,20,256,0.078125
random_remove4,true_class_to_control_pred,1,label_Hbb,6,label_Zqq,19,256,0.07421875
random_remove4,true_class_to_control_pred,0,label_QCD,7,label_Wqq,18,256,0.0703125
random_remove4,true_class_to_control_pred,9,label_Tbl,0,label_QCD,18,256,0.0703125
random_remove4,true_class_to_control_pred,1,label_Hbb,4,label_H4q,17,256,0.06640625
random_remove4,true_class_to_control_pred,0,label_QCD,6,label_Zqq,16,256,0.0625
random_remove4,true_class_to_control_pred,4,label_H4q,3,label_Hgg,16,256,0.0625
random_remove4,true_class_to_control_pred,7,label_Wqq,0,label_QCD,16,256,0.0625
random_remove4,true_class_to_control_pred,9,label_Tbl,5,label_Hqql,16,256,0.0625
random_remove4,true_class_to_control_pred,6,label_Zqq,4,label_H4q,15,256,0.05859375
random_remove4,true_class_to_control_pred,0,label_QCD,3,label_Hgg,14,256,0.0546875
random_remove4,true_class_to_control_pred,3,label_Hgg,1,label_Hbb,14,256,0.0546875
random_remove4,true_class_to_control_pred,0,label_QCD,8,label_Tbqq,13,256,0.05078125
random_remove4,true_class_to_control_pred,3,label_Hgg,2,label_Hcc,12,256,0.046875
random_remove4,true_class_to_control_pred,3,label_Hgg,0,label_QCD,11,256,0.04296875
random_remove4,true_class_to_control_pred,6,label_Zqq,2,label_Hcc,11,256,0.04296875
random_remove4,true_class_to_control_pred,7,label_Wqq,4,label_H4q,11,256,0.04296875
random_remove4,true_class_to_control_pred,0,label_QCD,4,label_H4q,10,256,0.0390625
random_remove4,true_class_to_control_pred,1,label_Hbb,8,label_Tbqq,9,256,0.03515625
random_remove4,true_class_to_control_pred,2,label_Hcc,7,label_Wqq,9,256,0.03515625
random_remove4,true_class_to_control_pred,5,label_Hqql,7,label_Wqq,9,256,0.03515625
random_remove4,true_class_to_control_pred,8,label_Tbqq,4,label_H4q,9,256,0.03515625
random_remove4,true_class_to_control_pred,9,label_Tbl,1,label_Hbb,9,256,0.03515625
random_remove4,true_class_to_control_pred,2,label_Hcc,0,label_QCD,8,256,0.03125
random_remove4,true_class_to_control_pred,3,label_Hgg,6,label_Zqq,8,256,0.03125
random_remove4,true_class_to_control_pred,8,label_Tbqq,0,label_QCD,8,256,0.03125
random_remove4,true_class_to_control_pred,4,label_H4q,0,label_QCD,7,256,0.02734375
random_remove4,true_class_to_control_pred,8,label_Tbqq,2,label_Hcc,7,256,0.02734375
random_remove4,true_class_to_control_pred,0,label_QCD,2,label_Hcc,6,256,0.0234375
random_remove4,true_class_to_control_pred,1,label_Hbb,0,label_QCD,6,256,0.0234375
random_remove4,true_class_to_control_pred,1,label_Hbb,7,label_Wqq,6,256,0.0234375
random_remove4,true_class_to_control_pred,2,label_Hcc,8,label_Tbqq,6,256,0.0234375
random_remove4,true_class_to_control_pred,4,label_H4q,2,label_Hcc,6,256,0.0234375
random_remove4,true_class_to_control_pred,4,label_H4q,7,label_Wqq,5,256,0.01953125
random_remove4,true_class_to_control_pred,4,label_H4q,8,label_Tbqq,5,256,0.01953125
random_remove4,true_class_to_control_pred,5,label_Hqql,9,label_Tbl,5,256,0.01953125
random_remove4,true_class_to_control_pred,6,label_Zqq,8,label_Tbqq,5,256,0.01953125
random_remove4,true_class_to_control_pred,5,label_Hqql,0,label_QCD,4,256,0.015625
random_remove4,true_class_to_control_pred,8,label_Tbqq,1,label_Hbb,4,256,0.015625
random_remove4,true_class_to_control_pred,9,label_Tbl,7,label_Wqq,4,256,0.015625
random_remove4,true_class_to_control_pred,9,label_Tbl,8,label_Tbqq,4,256,0.015625
random_remove4,true_class_to_control_pred,1,label_Hbb,5,label_Hqql,3,256,0.01171875
random_remove4,true_class_to_control_pred,2,label_Hcc,5,label_Hqql,3,256,0.01171875
random_remove4,true_class_to_control_pred,3,label_Hgg,8,label_Tbqq,3,256,0.01171875
random_remove4,true_class_to_control_pred,4,label_H4q,6,label_Zqq,3,256,0.01171875
random_remove4,true_class_to_control_pred,6,label_Zqq,1,label_Hbb,3,256,0.01171875
random_remove4,true_class_to_control_pred,6,label_Zqq,3,label_Hgg,3,256,0.01171875
random_remove4,true_class_to_control_pred,7,label_Wqq,2,label_Hcc,3,256,0.01171875
random_remove4,true_class_to_control_pred,8,label_Tbqq,3,label_Hgg,3,256,0.01171875
random_remove4,true_class_to_control_pred,9,label_Tbl,4,label_H4q,3,256,0.01171875
random_remove4,true_class_to_control_pred,9,label_Tbl,6,label_Zqq,3,256,0.01171875
random_remove4,true_class_to_control_pred,0,label_QCD,1,label_Hbb,2,256,0.0078125
random_remove4,true_class_to_control_pred,1,label_Hbb,9,label_Tbl,2,256,0.0078125
random_remove4,true_class_to_control_pred,3,label_Hgg,7,label_Wqq,2,256,0.0078125
random_remove4,true_class_to_control_pred,5,label_Hqql,6,label_Zqq,2,256,0.0078125
random_remove4,true_class_to_control_pred,7,label_Wqq,8,label_Tbqq,2,256,0.0078125
random_remove4,true_class_to_control_pred,9,label_Tbl,3,label_Hgg,2,256,0.0078125
random_remove4,true_class_to_control_pred,0,label_QCD,9,label_Tbl,1,256,0.00390625
random_remove4,true_class_to_control_pred,3,label_Hgg,5,label_Hqql,1,256,0.00390625
random_remove4,true_class_to_control_pred,5,label_Hqql,2,label_Hcc,1,256,0.00390625
random_remove4,true_class_to_control_pred,5,label_Hqql,3,label_Hgg,1,256,0.00390625
random_remove4,true_class_to_control_pred,5,label_Hqql,8,label_Tbqq,1,256,0.00390625
random_remove4,true_class_to_control_pred,6,label_Zqq,5,label_Hqql,1,256,0.00390625
random_remove4,true_class_to_control_pred,7,label_Wqq,3,label_Hgg,1,256,0.00390625
random_remove4,true_class_to_control_pred,7,label_Wqq,5,label_Hqql,1,256,0.00390625
random_remove4,true_class_to_control_pred,9,label_Tbl,2,label_Hcc,1,256,0.00390625
remove_top8,baseline_pred_to_control_pred,0,label_QCD,0,label_QCD,187,241,0.7759336099585062
remove_top8,baseline_pred_to_control_pred,3,label_Hgg,3,label_Hgg,215,280,0.7678571428571429
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,4,label_H4q,163,220,0.740909090909091
remove_top8,baseline_pred_to_control_pred,4,label_H4q,4,label_H4q,202,274,0.7372262773722628
remove_top8,baseline_pred_to_control_pred,6,label_Zqq,4,label_H4q,162,251,0.6454183266932271
remove_top8,baseline_pred_to_control_pred,1,label_Hbb,4,label_H4q,153,243,0.6296296296296297
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,0,label_QCD,151,253,0.5968379446640316
remove_top8,baseline_pred_to_control_pred,7,label_Wqq,4,label_H4q,158,270,0.5851851851851851
remove_top8,baseline_pred_to_control_pred,5,label_Hqql,4,label_H4q,140,255,0.5490196078431373
remove_top8,baseline_pred_to_control_pred,8,label_Tbqq,8,label_Tbqq,123,273,0.45054945054945056
remove_top8,baseline_pred_to_control_pred,8,label_Tbqq,4,label_H4q,107,273,0.39194139194139194
remove_top8,baseline_pred_to_control_pred,5,label_Hqql,0,label_QCD,75,255,0.29411764705882354
remove_top8,baseline_pred_to_control_pred,7,label_Wqq,0,label_QCD,64,270,0.23703703703703705
remove_top8,baseline_pred_to_control_pred,1,label_Hbb,1,label_Hbb,52,243,0.2139917695473251
remove_top8,baseline_pred_to_control_pred,4,label_H4q,3,label_Hgg,58,274,0.2116788321167883
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,4,label_H4q,48,253,0.18972332015810275
remove_top8,baseline_pred_to_control_pred,6,label_Zqq,3,label_Hgg,41,251,0.16334661354581673
remove_top8,baseline_pred_to_control_pred,3,label_Hgg,4,label_H4q,43,280,0.15357142857142858
remove_top8,baseline_pred_to_control_pred,6,label_Zqq,0,label_QCD,35,251,0.1394422310756972
remove_top8,baseline_pred_to_control_pred,7,label_Wqq,3,label_Hgg,36,270,0.13333333333333333
remove_top8,baseline_pred_to_control_pred,1,label_Hbb,3,label_Hgg,23,243,0.09465020576131687
remove_top8,baseline_pred_to_control_pred,5,label_Hqql,3,label_Hgg,24,255,0.09411764705882353
remove_top8,baseline_pred_to_control_pred,0,label_QCD,3,label_Hgg,22,241,0.0912863070539419
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,3,label_Hgg,23,253,0.09090909090909091
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,3,label_Hgg,19,220,0.08636363636363636
remove_top8,baseline_pred_to_control_pred,0,label_QCD,4,label_H4q,17,241,0.07053941908713693
remove_top8,baseline_pred_to_control_pred,8,label_Tbqq,0,label_QCD,18,273,0.06593406593406594
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,8,label_Tbqq,13,220,0.05909090909090909
remove_top8,baseline_pred_to_control_pred,8,label_Tbqq,3,label_Hgg,15,273,0.054945054945054944
remove_top8,baseline_pred_to_control_pred,0,label_QCD,8,label_Tbqq,13,241,0.05394190871369295
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,8,label_Tbqq,12,253,0.04743083003952569
remove_top8,baseline_pred_to_control_pred,5,label_Hqql,5,label_Hqql,12,255,0.047058823529411764
remove_top8,baseline_pred_to_control_pred,3,label_Hgg,0,label_QCD,13,280,0.04642857142857143
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,0,label_QCD,9,220,0.04090909090909091
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,1,label_Hbb,9,220,0.04090909090909091
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,1,label_Hbb,10,253,0.039525691699604744
remove_top8,baseline_pred_to_control_pred,8,label_Tbqq,1,label_Hbb,9,273,0.03296703296703297
remove_top8,baseline_pred_to_control_pred,4,label_H4q,0,label_QCD,9,274,0.032846715328467155
remove_top8,baseline_pred_to_control_pred,1,label_Hbb,0,label_QCD,7,243,0.02880658436213992
remove_top8,baseline_pred_to_control_pred,7,label_Wqq,7,label_Wqq,7,270,0.025925925925925925
remove_top8,baseline_pred_to_control_pred,6,label_Zqq,1,label_Hbb,6,251,0.02390438247011952
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,6,label_Zqq,6,253,0.023715415019762844
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,2,label_Hcc,5,220,0.022727272727272728
remove_top8,baseline_pred_to_control_pred,1,label_Hbb,8,label_Tbqq,5,243,0.0205761316872428
remove_top8,baseline_pred_to_control_pred,6,label_Zqq,6,label_Zqq,4,251,0.01593625498007968
remove_top8,baseline_pred_to_control_pred,7,label_Wqq,1,label_Hbb,4,270,0.014814814814814815
remove_top8,baseline_pred_to_control_pred,3,label_Hgg,8,label_Tbqq,4,280,0.014285714285714285
remove_top8,baseline_pred_to_control_pred,4,label_H4q,8,label_Tbqq,3,274,0.010948905109489052
remove_top8,baseline_pred_to_control_pred,0,label_QCD,7,label_Wqq,2,241,0.008298755186721992
remove_top8,baseline_pred_to_control_pred,1,label_Hbb,6,label_Zqq,2,243,0.00823045267489712
remove_top8,baseline_pred_to_control_pred,6,label_Zqq,7,label_Wqq,2,251,0.00796812749003984
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,5,label_Hqql,2,253,0.007905138339920948
remove_top8,baseline_pred_to_control_pred,5,label_Hqql,1,label_Hbb,2,255,0.00784313725490196
remove_top8,baseline_pred_to_control_pred,5,label_Hqql,8,label_Tbqq,2,255,0.00784313725490196
remove_top8,baseline_pred_to_control_pred,3,label_Hgg,1,label_Hbb,2,280,0.007142857142857143
remove_top8,baseline_pred_to_control_pred,3,label_Hgg,6,label_Zqq,2,280,0.007142857142857143
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,6,label_Zqq,1,220,0.004545454545454545
remove_top8,baseline_pred_to_control_pred,2,label_Hcc,7,label_Wqq,1,220,0.004545454545454545
remove_top8,baseline_pred_to_control_pred,1,label_Hbb,2,label_Hcc,1,243,0.00411522633744856
remove_top8,baseline_pred_to_control_pred,6,label_Zqq,8,label_Tbqq,1,251,0.00398406374501992
remove_top8,baseline_pred_to_control_pred,9,label_Tbl,9,label_Tbl,1,253,0.003952569169960474
remove_top8,baseline_pred_to_control_pred,7,label_Wqq,2,label_Hcc,1,270,0.003703703703703704
remove_top8,baseline_pred_to_control_pred,8,label_Tbqq,2,label_Hcc,1,273,0.003663003663003663
remove_top8,baseline_pred_to_control_pred,4,label_H4q,1,label_Hbb,1,274,0.0036496350364963502
remove_top8,baseline_pred_to_control_pred,4,label_H4q,2,label_Hcc,1,274,0.0036496350364963502
remove_top8,baseline_pred_to_control_pred,3,label_Hgg,2,label_Hcc,1,280,0.0035714285714285713
remove_top8,true_class_to_control_pred,4,label_H4q,4,label_H4q,177,256,0.69140625
remove_top8,true_class_to_control_pred,2,label_Hcc,4,label_H4q,174,256,0.6796875
remove_top8,true_class_to_control_pred,3,label_Hgg,3,label_Hgg,169,256,0.66015625
remove_top8,true_class_to_control_pred,0,label_QCD,0,label_QCD,164,256,0.640625
remove_top8,true_class_to_control_pred,6,label_Zqq,4,label_H4q,157,256,0.61328125
remove_top8,true_class_to_control_pred,9,label_Tbl,0,label_QCD,152,256,0.59375
remove_top8,true_class_to_control_pred,1,label_Hbb,4,label_H4q,148,256,0.578125
remove_top8,true_class_to_control_pred,7,label_Wqq,4,label_H4q,148,256,0.578125
remove_top8,true_class_to_control_pred,5,label_Hqql,4,label_H4q,142,256,0.5546875
remove_top8,true_class_to_control_pred,8,label_Tbqq,8,label_Tbqq,114,256,0.4453125
remove_top8,true_class_to_control_pred,8,label_Tbqq,4,label_H4q,105,256,0.41015625
remove_top8,true_class_to_control_pred,5,label_Hqql,0,label_QCD,74,256,0.2890625
remove_top8,true_class_to_control_pred,7,label_Wqq,0,label_QCD,62,256,0.2421875
remove_top8,true_class_to_control_pred,3,label_Hgg,4,label_H4q,57,256,0.22265625
remove_top8,true_class_to_control_pred,4,label_H4q,3,label_Hgg,54,256,0.2109375
remove_top8,true_class_to_control_pred,9,label_Tbl,4,label_H4q,51,256,0.19921875
remove_top8,true_class_to_control_pred,6,label_Zqq,0,label_QCD,49,256,0.19140625
remove_top8,true_class_to_control_pred,1,label_Hbb,3,label_Hgg,44,256,0.171875
remove_top8,true_class_to_control_pred,0,label_QCD,3,label_Hgg,43,256,0.16796875
remove_top8,true_class_to_control_pred,1,label_Hbb,1,label_Hbb,42,256,0.1640625
remove_top8,true_class_to_control_pred,2,label_Hcc,3,label_Hgg,38,256,0.1484375
remove_top8,true_class_to_control_pred,6,label_Zqq,3,label_Hgg,38,256,0.1484375
remove_top8,true_class_to_control_pred,0,label_QCD,4,label_H4q,34,256,0.1328125
remove_top8,true_class_to_control_pred,7,label_Wqq,3,label_Hgg,31,256,0.12109375
remove_top8,true_class_to_control_pred,5,label_Hqql,3,label_Hgg,24,256,0.09375
remove_top8,true_class_to_control_pred,9,label_Tbl,3,label_Hgg,22,256,0.0859375
remove_top8,true_class_to_control_pred,2,label_Hcc,0,label_QCD,15,256,0.05859375
remove_top8,true_class_to_control_pred,8,label_Tbqq,0,label_QCD,15,256,0.05859375
remove_top8,true_class_to_control_pred,3,label_Hgg,0,label_QCD,14,256,0.0546875
remove_top8,true_class_to_control_pred,4,label_H4q,0,label_QCD,13,256,0.05078125
