step,layer,neuron_ids,score_sum,score_max,hidden_abs_mean
3,2,"[678, 4300, 4139, 2800, 3431, 2721, 0, 4339, 2793, 3586, 250, 281, 3085, 2163, 1059, 525, 2987, 1990, 4175, 366, 2267, 4116, 3234, 4324, 685, 1402, 3114, 2643, 1272, 4037, 3499, 3550]",11.12370827794075,1.2045979499816895,0.06028563901782036
3,3,"[1787, 4025, 4284, 675, 3996, 977, 3861, 2761, 2061, 2830, 658, 3439, 2272, 741, 75, 543, 3336, 1383, 880, 614, 2394, 3071, 312, 3462, 1301, 855, 274, 868, 3805, 2673, 1563, 1567]",12.190118610858917,0.9851408004760742,0.07798203825950623
3,4,"[1129, 2882, 2162, 3518, 3198, 263, 68, 4848, 671, 2847, 3548, 2239, 4176, 271, 4263, 4288, 580, 495, 1989, 1248, 2850, 1967, 2511, 1466, 358, 1810, 4321, 2738, 3903, 591, 184, 3792]",16.036214470863342,1.288329839706421,0.08454707264900208
3,5,"[2706, 1907, 2988, 4053, 798, 291, 758, 1789, 967, 4760, 226, 968, 3474, 413, 510, 2204, 1138, 4361, 79, 1788, 4383, 3906, 3009, 858, 2341, 429, 4777, 1327, 619, 623, 2115, 1253]",14.0856693983078,1.2738927602767944,0.08914598822593689
3,6,"[248, 3412, 4584, 378, 3818, 3067, 1590, 4052, 1595, 3727, 4811, 2004, 4659, 3058, 321, 976, 1313, 412, 2838, 4194, 1896, 3012, 2330, 2972, 470, 2295, 2209, 3856, 2646, 2363, 2632, 2617]",11.228307008743286,1.38387131690979,0.07262684404850006
3,7,"[2493, 3399, 3444, 3356, 4799, 902, 2999, 2828, 4317, 3194, 1769, 4340, 1904, 3619, 1732, 4293, 978, 4737, 94, 4286, 855, 2288, 3381, 2809, 1658, 4791, 2646, 2701, 2386, 244, 143, 238]",13.6956005692482,1.1212222576141357,0.08331892639398575
3,8,"[3737, 3766, 3400, 102, 3699, 1541, 145, 3055, 68, 1109, 3576, 2144, 3222, 1371, 3997, 3432, 1475, 502, 1573, 3607, 3464, 3356, 1618, 2500, 4369, 1743, 2412, 2303, 3564, 2519, 1532, 7]",14.980205714702606,0.9990898966789246,0.08059508353471756
3,9,"[58, 845, 608, 419, 1310, 3393, 2138, 198, 2740, 4248, 770, 3751, 1063, 4498, 974, 3769, 3205, 3759, 2181, 369, 604, 2309, 3248, 3274, 1889, 1058, 3301, 2743, 3699, 3355, 898, 624]",13.11822384595871,0.6105186343193054,0.0799672082066536
3,10,"[2587, 4072, 3943, 3823, 4592, 4827, 4375, 3738, 3701, 1137, 3591, 2815, 1962, 530, 1164, 783, 2779, 4083, 2289, 4116, 2701, 922, 3225, 2542, 2949, 744, 4826, 491, 2832, 2132, 4123, 2296]",11.31737107038498,0.5864718556404114,0.07485248148441315
3,11,"[2846, 4052, 2542, 2666, 2594, 4344, 649, 3459, 3489, 3991, 4163, 2464, 2839, 888, 2554, 3996, 1766, 2617, 4382, 2533, 3294, 3673, 3313, 4378, 2506, 1305, 1366, 2128, 1618, 2695, 3680, 1702]",13.674065351486206,1.058140516281128,0.07505104690790176
3,12,"[1801, 3581, 4715, 765, 1805, 4381, 1466, 252, 1975, 2264, 1638, 1865, 2622, 435, 3708, 1486, 2323, 4347, 2291, 609, 4851, 1292, 2768, 4658, 2517, 1785, 2528, 2242, 1673, 3601, 2268, 2998]",11.576630473136902,0.799959659576416,0.08071780949831009
3,13,"[3065, 1954, 2618, 1153, 3467, 2219, 2079, 4353, 106, 1641, 3832, 4818, 1337, 984, 1230, 885, 4433, 4042, 4573, 1852, 1819, 1161, 649, 456, 1339, 3395, 562, 1430, 3015, 1533, 956, 3612]",14.487969696521759,1.8177337646484375,0.08135304600000381
3,14,"[2856, 3692, 2741, 3628, 1125, 3028, 4833, 1018, 3077, 2869, 1290, 2108, 3300, 4254, 4, 2449, 1911, 3351, 1045, 3168, 39, 387, 3994, 2218, 1157, 3026, 1552, 1403, 2436, 3993, 320, 1341]",15.369961827993393,0.991694450378418,0.09717637300491333
3,15,"[3451, 1192, 1440, 2329, 3334, 4407, 244, 1507, 260, 292, 924, 2943, 729, 4807, 1103, 4019, 3173, 918, 273, 2343, 4155, 1368, 4400, 4299, 3879, 1822, 2370, 4674, 2375, 1456, 297, 2906]",24.88322326540947,3.262373685836792,0.11562409996986389
3,16,"[3001, 1602, 1000, 3558, 2027, 3473, 3696, 1779, 2386, 3808, 2334, 2842, 3739, 2985, 4167, 1935, 1070, 474, 1108, 1007, 2910, 4395, 658, 4352, 709, 3549, 3190, 4750, 2440, 4365, 3108, 208]",28.808687269687653,1.868438482284546,0.13577060401439667
3,17,"[2204, 4088, 4166, 2888, 3262, 1020, 756, 1459, 815, 3064, 2266, 3365, 4002, 3152, 1460, 1233, 3269, 3367, 2192, 1681, 4254, 2762, 1056, 899, 1843, 4502, 3388, 4000, 1539, 1757, 1658, 99]",31.043766617774963,3.0522594451904297,0.1380007117986679
