feature,bin_index,lo,hi,n,target_confusions,confusion_rate,class_pair
knn_neutral_hadron_frac,2,0.0,0.0625,587,45,0.07666098807495741,label_H4q->label_Hgg
knn_neutral_hadron_frac,3,0.0625,0.13333334028720856,182,35,0.19230769230769232,label_H4q->label_Hgg
knn_neutral_hadron_frac,4,0.13333334028720856,0.4666666696534882,255,18,0.07058823529411765,label_H4q->label_Hgg
knn_photon_frac,0,0.0,0.20000000298023224,190,19,0.1,label_H4q->label_Hgg
knn_photon_frac,1,0.20000000298023224,0.3333333432674408,212,31,0.14622641509433962,label_H4q->label_Hgg
knn_photon_frac,2,0.3333333432674408,0.4000000059604645,152,12,0.07894736842105263,label_H4q->label_Hgg
knn_photon_frac,3,0.4000000059604645,0.5333333611488342,222,18,0.08108108108108109,label_H4q->label_Hgg
knn_photon_frac,4,0.5333333611488342,0.9333333383069763,248,18,0.07258064516129033,label_H4q->label_Hgg
knn_electron_frac,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_electron_frac,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_electron_frac,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_electron_frac,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_electron_frac,4,0.0,0.4000000069604645,1024,98,0.095703125,label_H4q->label_Hgg
knn_muon_frac,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_muon_frac,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_muon_frac,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_muon_frac,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_muon_frac,4,0.0,0.26666668157441714,1024,98,0.095703125,label_H4q->label_Hgg
has_lepton,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
has_lepton,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
has_lepton,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
has_lepton,3,0.0,1.0,765,77,0.10065359477124183,label_H4q->label_Hgg
has_lepton,4,1.0,1.000000001,259,21,0.08108108108108109,label_H4q->label_Hgg
best_lepton_pt,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
best_lepton_pt,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
best_lepton_pt,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
best_lepton_pt,3,0.0,1.9358792304992676,819,83,0.10134310134310134,label_H4q->label_Hgg
best_lepton_pt,4,1.9358792304992676,222.92933654885155,205,15,0.07317073170731707,label_H4q->label_Hgg
p0_best_lepton_deltaR,0,3.162277789670043e-05,0.4225260019302368,204,16,0.0784313725490196,label_H4q->label_Hgg
p0_best_lepton_deltaR,1,0.4225260019302368,999.0,55,5,0.09090909090909091,label_H4q->label_Hgg
p0_best_lepton_deltaR,2,999.0,999.0,0,0,0.0,label_H4q->label_Hgg
p0_best_lepton_deltaR,3,999.0,999.0,0,0,0.0,label_H4q->label_Hgg
p0_best_lepton_deltaR,4,999.0,999.000000001,765,77,0.10065359477124183,label_H4q->label_Hgg
p0_lepton_aligned,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_lepton_aligned,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_lepton_aligned,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_lepton_aligned,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_lepton_aligned,4,0.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
best_lepton_iso_pt_ratio,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
best_lepton_iso_pt_ratio,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
best_lepton_iso_pt_ratio,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
best_lepton_iso_pt_ratio,3,0.0,0.012008387595415115,819,83,0.10134310134310134,label_H4q->label_Hgg
best_lepton_iso_pt_ratio,4,0.012008387595415115,0.3398211012349854,205,15,0.07317073170731707,label_H4q->label_Hgg
pred_conf,0,0.25293320417404175,0.4947463274002075,204,38,0.18627450980392157,label_Hcc->label_Hgg
pred_conf,1,0.4947463274002075,0.6127356886863708,205,21,0.1024390243902439,label_Hcc->label_Hgg
pred_conf,2,0.6127356886863708,0.7510589957237244,205,12,0.05853658536585366,label_Hcc->label_Hgg
pred_conf,3,0.7510589957237244,0.8897115588188171,205,10,0.04878048780487805,label_Hcc->label_Hgg
pred_conf,4,0.8897115588188171,0.9980393062101135,205,2,0.00975609756097561,label_Hcc->label_Hgg
n_particles,0,12.0,29.0,193,0,0.0,label_Hcc->label_Hgg
n_particles,1,29.0,34.0,192,1,0.005208333333333333,label_Hcc->label_Hgg
n_particles,2,34.0,40.0,215,8,0.037209302325581395,label_Hcc->label_Hgg
n_particles,3,40.0,48.0,209,18,0.0861244019138756,label_Hcc->label_Hgg
n_particles,4,48.0,88.000000001,215,56,0.26046511627906976,label_Hcc->label_Hgg
missing_pt_proxy,0,500.08740320661855,531.722616279997,204,13,0.06372549019607843,label_Hcc->label_Hgg
missing_pt_proxy,1,531.722616279997,569.6436366633692,205,20,0.0975609756097561,label_Hcc->label_Hgg
missing_pt_proxy,2,569.6436366633692,619.0300767659573,205,14,0.06829268292682927,label_Hcc->label_Hgg
missing_pt_proxy,3,619.0300767659573,703.0476958444386,205,18,0.08780487804878048,label_Hcc->label_Hgg
missing_pt_proxy,4,703.0476958444386,999.2954954125337,205,18,0.08780487804878048,label_Hcc->label_Hgg
p0_pt,0,34.265953063964844,83.17088317871094,204,29,0.14215686274509803,label_Hcc->label_Hgg
p0_pt,1,83.17088317871094,106.3731918334961,205,16,0.07804878048780488,label_Hcc->label_Hgg
p0_pt,2,106.3731918334961,137.7162628173828,205,20,0.0975609756097561,label_Hcc->label_Hgg
p0_pt,3,137.7162628173828,173.28863525390625,205,10,0.04878048780487805,label_Hcc->label_Hgg
p0_pt,4,173.28863525390625,513.04150390725,205,8,0.03902439024390244,label_Hcc->label_Hgg
leading_pt,0,34.265953063964844,83.17088317871094,204,29,0.14215686274509803,label_Hcc->label_Hgg
leading_pt,1,83.17088317871094,106.3731918334961,205,16,0.07804878048780488,label_Hcc->label_Hgg
leading_pt,2,106.3731918334961,137.7162628173828,205,20,0.0975609756097561,label_Hcc->label_Hgg
leading_pt,3,137.7162628173828,173.28863525390625,205,10,0.04878048780487805,label_Hcc->label_Hgg
leading_pt,4,173.28863525390625,513.04150390725,205,8,0.03902439024390244,label_Hcc->label_Hgg
leading_pt_fraction,0,0.06097877025604248,0.14039914309978485,204,34,0.16666666666666666,label_Hcc->label_Hgg
leading_pt_fraction,1,0.14039914309978485,0.17539411783218384,205,15,0.07317073170731707,label_Hcc->label_Hgg
leading_pt_fraction,2,0.17539411783218384,0.2158052921295166,205,16,0.07804878048780488,label_Hcc->label_Hgg
leading_pt_fraction,3,0.2158052921295166,0.27565473318099976,205,12,0.05853658536585366,label_Hcc->label_Hgg
leading_pt_fraction,4,0.27565473318099976,0.6728813658223877,205,6,0.02926829268292683,label_Hcc->label_Hgg
p0_is_leading,0,1.0,1.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_leading,1,1.0,1.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_leading,2,1.0,1.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_leading,3,1.0,1.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_leading,4,1.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
knn_pt_sum,0,113.00060272216797,402.613037109375,204,37,0.18137254901960784,label_Hcc->label_Hgg
knn_pt_sum,1,402.613037109375,581.5506591796875,205,24,0.11707317073170732,label_Hcc->label_Hgg
knn_pt_sum,2,581.5506591796875,773.05126953125,205,12,0.05853658536585366,label_Hcc->label_Hgg
knn_pt_sum,3,773.05126953125,1041.3990478515625,205,7,0.03414634146341464,label_Hcc->label_Hgg
knn_pt_sum,4,1041.3990478515625,2829.46533203225,205,3,0.014634146341463415,label_Hcc->label_Hgg
knn_pt_mean,0,7.062537670135498,26.681962966918945,204,37,0.18137254901960784,label_Hcc->label_Hgg
knn_pt_mean,1,26.681962966918945,38.770042419433594,205,24,0.11707317073170732,label_Hcc->label_Hgg
knn_pt_mean,2,38.770042419433594,51.53675079345703,205,12,0.05853658536585366,label_Hcc->label_Hgg
knn_pt_mean,3,51.53675079345703,69.42660522460938,205,7,0.03414634146341464,label_Hcc->label_Hgg
knn_pt_mean,4,69.42660522460938,188.63102722267968,205,3,0.014634146341463415,label_Hcc->label_Hgg
knn_pt_max,0,34.265953063964844,83.17088317871094,204,29,0.14215686274509803,label_Hcc->label_Hgg
knn_pt_max,1,83.17088317871094,106.3731918334961,205,16,0.07804878048780488,label_Hcc->label_Hgg
knn_pt_max,2,106.3731918334961,137.7162628173828,205,20,0.0975609756097561,label_Hcc->label_Hgg
knn_pt_max,3,137.7162628173828,173.28863525390625,205,10,0.04878048780487805,label_Hcc->label_Hgg
knn_pt_max,4,173.28863525390625,513.04150390725,205,8,0.03902439024390244,label_Hcc->label_Hgg
p0_iso_pt_ratio,0,0.0653890073299408,0.11707194894552231,204,2,0.00980392156862745,label_Hcc->label_Hgg
p0_iso_pt_ratio,1,0.11707194894552231,0.1401258260011673,205,13,0.06341463414634146,label_Hcc->label_Hgg
p0_iso_pt_ratio,2,0.1401258260011673,0.16656345129013062,205,15,0.07317073170731707,label_Hcc->label_Hgg
p0_iso_pt_ratio,3,0.16656345129013062,0.20715972781181335,205,25,0.12195121951219512,label_Hcc->label_Hgg
p0_iso_pt_ratio,4,0.20715972781181335,0.37618792157037356,205,28,0.13658536585365855,label_Hcc->label_Hgg
p0_charge,0,-1.0,-1.0,0,0,0.0,label_Hcc->label_Hgg
p0_charge,1,-1.0,0.0,250,17,0.068,label_Hcc->label_Hgg
p0_charge,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_charge,3,0.0,1.0,489,48,0.09815950920245399,label_Hcc->label_Hgg
p0_charge,4,1.0,1.000000001,285,18,0.06315789473684211,label_Hcc->label_Hgg
p0_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_charged_hadron,2,0.0,1.0,526,49,0.09315589353612168,label_Hcc->label_Hgg
p0_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_charged_hadron,4,1.0,1.000000001,498,34,0.06827309236947791,label_Hcc->label_Hgg
p0_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_neutral_hadron,3,0.0,1.0,794,58,0.07304785894206549,label_Hcc->label_Hgg
p0_is_neutral_hadron,4,1.0,1.000000001,230,25,0.10869565217391304,label_Hcc->label_Hgg
p0_is_photon,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_photon,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_photon,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_photon,3,0.0,1.0,765,60,0.0784313725490196,label_Hcc->label_Hgg
p0_is_photon,4,1.0,1.000000001,259,23,0.0888030888030888,label_Hcc->label_Hgg
p0_is_electron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_electron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_electron,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_electron,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_electron,4,0.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
p0_is_muon,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_muon,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_muon,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_muon,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_muon,4,0.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
p0_is_lepton,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_lepton,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_lepton,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_lepton,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_is_lepton,4,0.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
leading_charge,0,-1.0,-1.0,0,0,0.0,label_Hcc->label_Hgg
leading_charge,1,-1.0,0.0,250,17,0.068,label_Hcc->label_Hgg
leading_charge,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_charge,3,0.0,1.0,489,48,0.09815950920245399,label_Hcc->label_Hgg
leading_charge,4,1.0,1.000000001,285,18,0.06315789473684211,label_Hcc->label_Hgg
leading_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_charged_hadron,2,0.0,1.0,526,49,0.09315589353612168,label_Hcc->label_Hgg
leading_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_charged_hadron,4,1.0,1.000000001,498,34,0.06827309236947791,label_Hcc->label_Hgg
leading_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_neutral_hadron,3,0.0,1.0,794,58,0.07304785894206549,label_Hcc->label_Hgg
leading_is_neutral_hadron,4,1.0,1.000000001,230,25,0.10869565217391304,label_Hcc->label_Hgg
leading_is_photon,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_photon,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_photon,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_photon,3,0.0,1.0,765,60,0.0784313725490196,label_Hcc->label_Hgg
leading_is_photon,4,1.0,1.000000001,259,23,0.0888030888030888,label_Hcc->label_Hgg
leading_is_electron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_electron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_electron,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_electron,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_electron,4,0.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
leading_is_muon,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_muon,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_muon,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_muon,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_muon,4,0.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
leading_is_lepton,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_lepton,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_lepton,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_lepton,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
leading_is_lepton,4,0.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
knn_charged_hadron_frac,0,0.0,0.4000000059604645,166,12,0.07228915662650602,label_Hcc->label_Hgg
knn_charged_hadron_frac,1,0.4000000059604645,0.5625,243,21,0.08641975308641975,label_Hcc->label_Hgg
knn_charged_hadron_frac,2,0.5625,0.6666666865348816,106,11,0.10377358490566038,label_Hcc->label_Hgg
knn_charged_hadron_frac,3,0.6666666865348816,0.800000011920929,232,22,0.09482758620689655,label_Hcc->label_Hgg
knn_charged_hadron_frac,4,0.800000011920929,1.000000001,277,17,0.061371841155234655,label_Hcc->label_Hgg
knn_neutral_hadron_frac,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_neutral_hadron_frac,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_neutral_hadron_frac,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_neutral_hadron_frac,3,0.0,0.13333334028720856,804,74,0.09203980099502487,label_Hcc->label_Hgg
knn_neutral_hadron_frac,4,0.13333334028720856,0.5333333621488342,220,9,0.04090909090909091,label_Hcc->label_Hgg
knn_photon_frac,0,0.0,0.13333334028720856,180,7,0.03888888888888889,label_Hcc->label_Hgg
knn_photon_frac,1,0.13333334028720856,0.2666666805744171,193,20,0.10362694300518134,label_Hcc->label_Hgg
knn_photon_frac,2,0.2666666805744171,0.3333333432674408,116,11,0.09482758620689655,label_Hcc->label_Hgg
knn_photon_frac,3,0.3333333432674408,0.5333333611488342,327,23,0.07033639143730887,label_Hcc->label_Hgg
knn_photon_frac,4,0.5333333611488342,1.000000001,208,22,0.10576923076923077,label_Hcc->label_Hgg
knn_electron_frac,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_electron_frac,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_electron_frac,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_electron_frac,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_electron_frac,4,0.0,0.4000000069604645,1024,83,0.0810546875,label_Hcc->label_Hgg
knn_muon_frac,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_muon_frac,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_muon_frac,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_muon_frac,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
knn_muon_frac,4,0.0,0.4000000069604645,1024,83,0.0810546875,label_Hcc->label_Hgg
has_lepton,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
has_lepton,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
has_lepton,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
has_lepton,3,0.0,1.0,642,69,0.10747663551401869,label_Hcc->label_Hgg
has_lepton,4,1.0,1.000000001,382,14,0.03664921465968586,label_Hcc->label_Hgg
best_lepton_pt,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
best_lepton_pt,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
best_lepton_pt,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
best_lepton_pt,3,0.0,15.700240135192871,819,81,0.0989010989010989,label_Hcc->label_Hgg
best_lepton_pt,4,15.700240135192871,365.312500001,205,2,0.00975609756097561,label_Hcc->label_Hgg
p0_best_lepton_deltaR,0,3.162277789670043e-05,0.2995024621486664,204,10,0.049019607843137254,label_Hcc->label_Hgg
p0_best_lepton_deltaR,1,0.2995024621486664,999.0,178,4,0.02247191011235955,label_Hcc->label_Hgg
p0_best_lepton_deltaR,2,999.0,999.0,0,0,0.0,label_Hcc->label_Hgg
p0_best_lepton_deltaR,3,999.0,999.0,0,0,0.0,label_Hcc->label_Hgg
p0_best_lepton_deltaR,4,999.0,999.000000001,642,69,0.10747663551401869,label_Hcc->label_Hgg
p0_lepton_aligned,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_lepton_aligned,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_lepton_aligned,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_lepton_aligned,3,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
p0_lepton_aligned,4,0.0,1.000000001,1024,83,0.0810546875,label_Hcc->label_Hgg
best_lepton_iso_pt_ratio,0,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
best_lepton_iso_pt_ratio,1,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
best_lepton_iso_pt_ratio,2,0.0,0.0,0,0,0.0,label_Hcc->label_Hgg
best_lepton_iso_pt_ratio,3,0.0,0.05611320957541466,819,79,0.09645909645909646,label_Hcc->label_Hgg
best_lepton_iso_pt_ratio,4,0.05611320957541466,0.3635005662904511,205,4,0.01951219512195122,label_Hcc->label_Hgg
pred_conf,0,0.25293320417404175,0.4947463274002075,204,17,0.08333333333333333,label_Hcc->label_Zqq
pred_conf,1,0.4947463274002075,0.6127356886863708,205,13,0.06341463414634146,label_Hcc->label_Zqq
pred_conf,2,0.6127356886863708,0.7510589957237244,205,13,0.06341463414634146,label_Hcc->label_Zqq
pred_conf,3,0.7510589957237244,0.8897115588188171,205,4,0.01951219512195122,label_Hcc->label_Zqq
pred_conf,4,0.8897115588188171,0.9980393062101135,205,2,0.00975609756097561,label_Hcc->label_Zqq
n_particles,0,12.0,29.0,193,20,0.10362694300518134,label_Hcc->label_Zqq
n_particles,1,29.0,34.0,192,10,0.052083333333333336,label_Hcc->label_Zqq
n_particles,2,34.0,40.0,215,7,0.03255813953488372,label_Hcc->label_Zqq
n_particles,3,40.0,48.0,209,9,0.0430622009569378,label_Hcc->label_Zqq
n_particles,4,48.0,88.000000001,215,3,0.013953488372093023,label_Hcc->label_Zqq
missing_pt_proxy,0,500.08740320661855,531.722616279997,204,13,0.06372549019607843,label_Hcc->label_Zqq
missing_pt_proxy,1,531.722616279997,569.6436366633692,205,10,0.04878048780487805,label_Hcc->label_Zqq
missing_pt_proxy,2,569.6436366633692,619.0300767659573,205,10,0.04878048780487805,label_Hcc->label_Zqq
missing_pt_proxy,3,619.0300767659573,703.0476958444386,205,12,0.05853658536585366,label_Hcc->label_Zqq
missing_pt_proxy,4,703.0476958444386,999.2954954125337,205,4,0.01951219512195122,label_Hcc->label_Zqq
p0_pt,0,34.265953063964844,83.17088317871094,204,2,0.00980392156862745,label_Hcc->label_Zqq
p0_pt,1,83.17088317871094,106.3731918334961,205,12,0.05853658536585366,label_Hcc->label_Zqq
p0_pt,2,106.3731918334961,137.7162628173828,205,13,0.06341463414634146,label_Hcc->label_Zqq
p0_pt,3,137.7162628173828,173.28863525390625,205,17,0.08292682926829269,label_Hcc->label_Zqq
p0_pt,4,173.28863525390625,513.04150390725,205,5,0.024390243902439025,label_Hcc->label_Zqq
leading_pt,0,34.265953063964844,83.17088317871094,204,2,0.00980392156862745,label_Hcc->label_Zqq
leading_pt,1,83.17088317871094,106.3731918334961,205,12,0.05853658536585366,label_Hcc->label_Zqq
leading_pt,2,106.3731918334961,137.7162628173828,205,13,0.06341463414634146,label_Hcc->label_Zqq
leading_pt,3,137.7162628173828,173.28863525390625,205,17,0.08292682926829269,label_Hcc->label_Zqq
leading_pt,4,173.28863525390625,513.04150390725,205,5,0.024390243902439025,label_Hcc->label_Zqq
leading_pt_fraction,0,0.06097877025604248,0.14039914309978485,204,5,0.024509803921568627,label_Hcc->label_Zqq
leading_pt_fraction,1,0.14039914309978485,0.17539411783218384,205,6,0.02926829268292683,label_Hcc->label_Zqq
leading_pt_fraction,2,0.17539411783218384,0.2158052921295166,205,8,0.03902439024390244,label_Hcc->label_Zqq
leading_pt_fraction,3,0.2158052921295166,0.27565473318099976,205,19,0.09268292682926829,label_Hcc->label_Zqq
leading_pt_fraction,4,0.27565473318099976,0.6728813658223877,205,11,0.05365853658536585,label_Hcc->label_Zqq
p0_is_leading,0,1.0,1.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_leading,1,1.0,1.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_leading,2,1.0,1.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_leading,3,1.0,1.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_leading,4,1.0,1.000000001,1024,49,0.0478515625,label_Hcc->label_Zqq
knn_pt_sum,0,113.00060272216797,402.613037109375,204,5,0.024509803921568627,label_Hcc->label_Zqq
knn_pt_sum,1,402.613037109375,581.5506591796875,205,4,0.01951219512195122,label_Hcc->label_Zqq
knn_pt_sum,2,581.5506591796875,773.05126953125,205,13,0.06341463414634146,label_Hcc->label_Zqq
knn_pt_sum,3,773.05126953125,1041.3990478515625,205,14,0.06829268292682927,label_Hcc->label_Zqq
knn_pt_sum,4,1041.3990478515625,2829.46533203225,205,13,0.06341463414634146,label_Hcc->label_Zqq
knn_pt_mean,0,7.062537670135498,26.681962966918945,204,5,0.024509803921568627,label_Hcc->label_Zqq
knn_pt_mean,1,26.681962966918945,38.770042419433594,205,4,0.01951219512195122,label_Hcc->label_Zqq
knn_pt_mean,2,38.770042419433594,51.53675079345703,205,13,0.06341463414634146,label_Hcc->label_Zqq
knn_pt_mean,3,51.53675079345703,69.42660522460938,205,14,0.06829268292682927,label_Hcc->label_Zqq
knn_pt_mean,4,69.42660522460938,188.63102722267968,205,13,0.06341463414634146,label_Hcc->label_Zqq
knn_pt_max,0,34.265953063964844,83.17088317871094,204,2,0.00980392156862745,label_Hcc->label_Zqq
knn_pt_max,1,83.17088317871094,106.3731918334961,205,12,0.05853658536585366,label_Hcc->label_Zqq
knn_pt_max,2,106.3731918334961,137.7162628173828,205,13,0.06341463414634146,label_Hcc->label_Zqq
knn_pt_max,3,137.7162628173828,173.28863525390625,205,17,0.08292682926829269,label_Hcc->label_Zqq
knn_pt_max,4,173.28863525390625,513.04150390725,205,5,0.024390243902439025,label_Hcc->label_Zqq
p0_iso_pt_ratio,0,0.0653890073299408,0.11707194894552231,204,11,0.05392156862745098,label_Hcc->label_Zqq
p0_iso_pt_ratio,1,0.11707194894552231,0.1401258260011673,205,9,0.04390243902439024,label_Hcc->label_Zqq
p0_iso_pt_ratio,2,0.1401258260011673,0.16656345129013062,205,12,0.05853658536585366,label_Hcc->label_Zqq
p0_iso_pt_ratio,3,0.16656345129013062,0.20715972781181335,205,9,0.04390243902439024,label_Hcc->label_Zqq
p0_iso_pt_ratio,4,0.20715972781181335,0.37618792157037356,205,8,0.03902439024390244,label_Hcc->label_Zqq
p0_charge,0,-1.0,-1.0,0,0,0.0,label_Hcc->label_Zqq
p0_charge,1,-1.0,0.0,250,16,0.064,label_Hcc->label_Zqq
p0_charge,2,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_charge,3,0.0,1.0,489,20,0.0408997955010225,label_Hcc->label_Zqq
p0_charge,4,1.0,1.000000001,285,13,0.0456140350877193,label_Hcc->label_Zqq
p0_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_charged_hadron,2,0.0,1.0,526,20,0.03802281368821293,label_Hcc->label_Zqq
p0_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_charged_hadron,4,1.0,1.000000001,498,29,0.05823293172690763,label_Hcc->label_Zqq
p0_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_neutral_hadron,3,0.0,1.0,794,40,0.05037783375314862,label_Hcc->label_Zqq
p0_is_neutral_hadron,4,1.0,1.000000001,230,9,0.0391304347826087,label_Hcc->label_Zqq
p0_is_photon,0,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_photon,1,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
p0_is_photon,2,0.0,0.0,0,0,0.0,label_Hcc->label_Zqq
