record_id,module_name,target_kind,matrix_shape,fit_kind,rec_err,functional_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,selected_terms,formula,honesty_note,tensor_path
mod.blocks.0.attn.h3.attention_vo,mod.blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.49227699637413025,0.4703383445739746,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 109.18303680419922}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 82.88507080078125}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 77.94786834716797}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 68.87380981445312}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 17.241281509399414}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 5.224303245544434}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -3.5458881855010986}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.5792268514633179}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -2.0339176654815674}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 1.4739996194839478}, {""name"": ""ShiftLeft2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.7438874244689941}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 1.663965106010437}]",+109.2*MinedResidualSVD0 + +82.89*MinedResidualSVD1 + +77.95*MinedResidualSVD2 + +68.87*MinedResidualSVD3 + +17.24*MinedResidualBlockMean4 + +5.224*MinedResidualToeplitzAvg + -3.546*MinedResidualBlockMean8 + +1.579*ShiftLeft8 + -2.034*ShiftRight1 + +1.474*Reverse + -1.744*ShiftLeft2 + +1.664*BlockAvg32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h3.pt
mod.blocks.0.attn.h4.attention_qk,mod.blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5582700371742249,0.5369086861610413,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.6372175216674805}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.018161773681641}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.593156814575195}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.115869045257568}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.8820268511772156}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.40619319677352905}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.1222759559750557}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": -0.08942515403032303}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.1234220340847969}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.1056215912103653}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.094027079641819}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.08251183480024338}]",+5.637*MinedResidualSVD0 + +5.018*MinedResidualSVD1 + +4.593*MinedResidualSVD2 + +4.116*MinedResidualSVD3 + +0.882*MinedResidualBlockMean4 + +0.4062*MinedResidualToeplitzAvg + -0.1223*RampDiag + -0.08943*PrefixMean + +0.1234*ShiftRight2 + +0.1056*ShiftLeft1 + -0.09403*BlockAvg32 + -0.08251*MinedResidualBlockMean8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h4.pt
mod.blocks.0.attn.h4.attention_vo,mod.blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.4709368050098419,0.45631280541419983,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 77.84208679199219}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 60.76898956298828}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 44.6029167175293}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 37.799278259277344}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 11.425491333007812}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 3.9009108543395996}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.9231183528900146}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.0747032165527344}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.9133116602897644}, {""name"": ""DistanceDecay8"", ""family"": ""decay"", ""origin"": ""base"", ""coef"": -2.8098907470703125}, {""name"": ""BlockAvg16"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 2.5683517456054688}, {""name"": ""DiffBackward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": 0.6587632298469543}]",+77.84*MinedResidualSVD0 + +60.77*MinedResidualSVD1 + +44.6*MinedResidualSVD2 + +37.8*MinedResidualSVD3 + +11.43*MinedResidualBlockMean4 + +3.901*MinedResidualToeplitzAvg + -1.923*MinedResidualBlockMean8 + -1.075*ShiftLeft8 + +0.9133*ShiftRight8 + -2.81*DistanceDecay8 + +2.568*BlockAvg16 + +0.6588*DiffBackward,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h4.pt
mod.blocks.0.attn.h5.attention_qk,mod.blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5537932515144348,0.5315268039703369,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.410229682922363}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.111838340759277}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.743034839630127}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.173821449279785}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 1.0820547342300415}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.4253465235233307}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.3870471119880676}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.17583692073822021}, {""name"": ""DistanceDecay8"", ""family"": ""decay"", ""origin"": ""base"", ""coef"": -0.2712216377258301}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.071604885160923}, {""name"": ""BlockAvg4"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.13614320755004883}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.06152615323662758}]",+5.41*MinedResidualSVD0 + +5.112*MinedResidualSVD1 + +4.743*MinedResidualSVD2 + +4.174*MinedResidualSVD3 + +1.082*MinedResidualBlockMean4 + +0.4253*Identity + +0.387*MinedResidualToeplitzAvg + +0.1758*ShiftRight8 + -0.2712*DistanceDecay8 + +0.0716*RampDiag + +0.1361*BlockAvg4 + +0.06153*ShiftLeft4,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h5.pt
mod.blocks.0.attn.h5.attention_vo,mod.blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5872421860694885,0.5501477122306824,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 79.33216857910156}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 71.70989227294922}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 65.68046569824219}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 59.80867004394531}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 15.54820442199707}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 7.254105091094971}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 2.402507781982422}, {""name"": ""DiffForward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": -2.193122148513794}, {""name"": ""DistanceDecay4"", ""family"": ""decay"", ""origin"": ""base"", ""coef"": 3.5737242698669434}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -3.2762773036956787}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.3426553010940552}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.4054111242294312}]",+79.33*MinedResidualSVD0 + +71.71*MinedResidualSVD1 + +65.68*MinedResidualSVD2 + +59.81*MinedResidualSVD3 + +15.55*MinedResidualBlockMean4 + +7.254*MinedResidualToeplitzAvg + +2.403*RampDiag + -2.193*DiffForward + +3.574*DistanceDecay4 + -3.276*BlockAvg32 + +1.343*ShiftRight8 + -1.405*ShiftRight2,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h5.pt
mod.blocks.0.attn.h6.attention_qk,mod.blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5530377626419067,0.5194299221038818,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.942183017730713}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.3364386558532715}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.309148788452148}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.7662925720214844}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.9599354863166809}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.44678372144699097}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.1947399377822876}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.15977594256401062}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.28427350521087646}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.16674841940402985}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.08659862726926804}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.10969523340463638}]",+5.942*MinedResidualSVD0 + +5.336*MinedResidualSVD1 + +4.309*MinedResidualSVD2 + +3.766*MinedResidualSVD3 + +0.9599*MinedResidualBlockMean4 + +0.4468*MinedResidualToeplitzAvg + +0.1947*Identity + -0.1598*ShiftLeft4 + +0.2843*BlockAvg32 + -0.1667*BlockAvg64 + -0.0866*MinedResidualBlockMean16 + -0.1097*BlockAvg8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h6.pt
mod.blocks.0.attn.h6.attention_vo,mod.blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6228928565979004,0.6353880763053894,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 66.94508361816406}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 60.563995361328125}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 57.21440124511719}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 49.62931823730469}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 17.661449432373047}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 6.925631046295166}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -3.1586861610412598}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": -2.2370641231536865}, {""name"": ""BlockAvg16"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -1.5116708278656006}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.3034586906433105}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 1.1821041107177734}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.1220895051956177}]",+66.95*MinedResidualSVD0 + +60.56*MinedResidualSVD1 + +57.21*MinedResidualSVD2 + +49.63*MinedResidualSVD3 + +17.66*MinedResidualBlockMean4 + +6.926*MinedResidualToeplitzAvg + -3.159*MinedResidualBlockMean8 + -2.237*Reverse + -1.512*BlockAvg16 + +1.303*ShiftLeft1 + +1.182*RampDiag + -1.122*ShiftRight8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h6.pt
mod.blocks.0.attn.h7.attention_qk,mod.blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5418083667755127,0.565935492515564,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.052519798278809}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.5339853763580322}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.140486717224121}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.749553918838501}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.6388581395149231}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.24860481917858124}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.22368153929710388}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.3186466097831726}, {""name"": ""MeanProject"", ""family"": ""global"", ""origin"": ""base"", ""coef"": -0.2471487671136856}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": -0.0857989639043808}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.0956229567527771}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.057792894542217255}]",+4.053*MinedResidualSVD0 + +3.534*MinedResidualSVD1 + +3.14*MinedResidualSVD2 + +2.75*MinedResidualSVD3 + +0.6389*MinedResidualBlockMean4 + +0.2486*MinedResidualToeplitzAvg + +0.2237*Identity + +0.3186*BlockAvg64 + -0.2471*MeanProject + -0.0858*Reverse + -0.09562*BlockAvg8 + -0.05779*MinedResidualBlockMean32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h7.pt
mod.blocks.0.attn.h7.attention_vo,mod.blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5540748238563538,0.5600459575653076,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 69.04243469238281}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 48.858760833740234}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 45.281978607177734}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 34.83796310424805}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 9.97075080871582}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 5.006992340087891}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.584359884262085}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.751350462436676}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.5968694090843201}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.6997620463371277}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.7825910449028015}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.7149593830108643}]",+69.04*MinedResidualSVD0 + +48.86*MinedResidualSVD1 + +45.28*MinedResidualSVD2 + +34.84*MinedResidualSVD3 + +9.971*MinedResidualBlockMean4 + +5.007*MinedResidualToeplitzAvg + -1.584*MinedResidualBlockMean16 + +0.7514*Reverse + +0.5969*ShiftLeft4 + -0.6998*RampDiag + -0.7826*ShiftRight2 + +0.715*BlockAvg8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h7.pt
mod.blocks.0.fc1.LinearW,mod.blocks.0.fc1,linear,512x128,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.7707744836807251,nan,PRIMITIVE_EXPLANATION_WEAK,False,False,[],,"SVD is compression/pattern fit, not human primitive interpretation.",artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_0_fc1.pt
mod.blocks.0.fc2.LinearW,mod.blocks.0.fc2,linear,128x512,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.82787024974823,nan,PRIMITIVE_EXPLANATION_WEAK,False,False,[],,"SVD is compression/pattern fit, not human primitive interpretation.",artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_0_fc2.pt
mod.blocks.1.attn.h0.attention_qk,mod.blocks.1.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.671886146068573,0.6744017601013184,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.098358154296875}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.966211795806885}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.470300197601318}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.1509199142456055}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 3.064791679382324}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.768866240978241}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.7155736088752747}, {""name"": ""DCTLow"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -0.1478617787361145}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.19978578388690948}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.16388721764087677}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.1507173776626587}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.09660997986793518}]",+7.098*MinedResidualSVD0 + +6.966*MinedResidualSVD1 + +6.47*MinedResidualSVD2 + +6.151*MinedResidualSVD3 + +3.065*MinedResidualBlockMean4 + +0.7689*MinedResidualToeplitzAvg + +0.7156*Identity + -0.1479*DCTLow + -0.1998*MinedResidualBlockMean8 + +0.1639*ShiftRight8 + -0.1507*BlockAvg64 + -0.09661*ShiftRight4,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h0.pt
mod.blocks.1.attn.h0.attention_vo,mod.blocks.1.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6519380211830139,0.6277368068695068,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 88.18132019042969}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 81.04959106445312}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 74.81493377685547}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 65.48223876953125}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 22.292383193969727}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 10.625228881835938}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -3.1841397285461426}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 2.2900736331939697}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 5.717884063720703}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -4.784816265106201}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -2.1840505599975586}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.0167078971862793}]",+88.18*MinedResidualSVD0 + +81.05*MinedResidualSVD1 + +74.81*MinedResidualSVD2 + +65.48*MinedResidualSVD3 + +22.29*MinedResidualBlockMean4 + +10.63*MinedResidualToeplitzAvg + -3.184*BlockAvg2 + +2.29*ShiftLeft8 + +5.718*BlockAvg32 + -4.785*BlockAvg64 + -2.184*MinedResidualBlockMean16 + +2.017*MinedResidualBlockMean32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h0.pt
mod.blocks.1.attn.h1.attention_qk,mod.blocks.1.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5796706676483154,0.5855839252471924,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.912352085113525}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.332481861114502}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.817420959472656}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.720355987548828}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 1.355584979057312}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.542650580406189}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.2989708185195923}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 0.2578321397304535}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.16694343090057373}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.18433253467082977}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": 0.1338130384683609}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.1554272621870041}]",+7.912*MinedResidualSVD0 + +7.332*MinedResidualSVD1 + +5.817*MinedResidualSVD2 + +4.72*MinedResidualSVD3 + +1.356*MinedResidualBlockMean4 + +0.5427*MinedResidualToeplitzAvg + +0.299*Identity + +0.2578*DCTMid + -0.1669*ShiftLeft8 + +0.1843*RampDiag + +0.1338*PrefixMean + +0.1554*MinedResidualBlockMean8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h1.pt
